"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Afghanistan","Female","2004","UNESCO_UIS Database_Sep2007","Years","4","1"
"Afghanistan","Female","2003","UNESCO_UIS Database_Sep2007","Years","4","1"
"Afghanistan","Male","2004","UNESCO_UIS Database_Sep2007","Years","9","1"
"Afghanistan","Male","2003","UNESCO_UIS Database_Sep2007","Years","8","1"
"Albania","Female","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Albania","Female","2003","UNESCO_UIS Database_Sep2007","Years","11",""
"Albania","Female","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Female","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Female","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Female","1999","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Male","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Male","2003","UNESCO_UIS Database_Sep2007","Years","11",""
"Albania","Male","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Male","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Male","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Albania","Male","1999","UNESCO_UIS Database_Sep2007","Years","11","1"
"Algeria","Female","2005","UNESCO_UIS Database_Sep2007","Years","13","1"
"Algeria","Female","2004","UNESCO_UIS Database_Sep2007","Years","13","1"
"Algeria","Male","2005","UNESCO_UIS Database_Sep2007","Years","13","1"
"Algeria","Male","2004","UNESCO_UIS Database_Sep2007","Years","13","1"
"Andorra","Female","2005","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Female","2004","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Female","2003","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Female","2002","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Male","2005","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Male","2004","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","2"
"Andorra","Male","2002","UNESCO_UIS Database_Sep2007","Years","11","2"
"Angola","Female","1999","UNESCO_UIS Database_Sep2007","Years","3","1"
"Angola","Male","1999","UNESCO_UIS Database_Sep2007","Years","4","1"
"Anguilla","Female","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Female","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Female","2003","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Female","2002","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Female","2001","UNESCO_UIS Database_Sep2007","Years","13","1"
"Anguilla","Female","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"Anguilla","Male","2005","UNESCO_UIS Database_Sep2007","Years","11","1"
"Anguilla","Male","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Male","2003","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Male","2002","UNESCO_UIS Database_Sep2007","Years","12","1"
"Anguilla","Male","2001","UNESCO_UIS Database_Sep2007","Years","13","1"
"Anguilla","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Argentina","Female","2004","UNESCO_UIS Database_Sep2007","Years","16",""
"Argentina","Female","2003","UNESCO_UIS Database_Sep2007","Years","16",""
"Argentina","Female","2002","UNESCO_UIS Database_Sep2007","Years","17",""
"Argentina","Female","2001","UNESCO_UIS Database_Sep2007","Years","17",""
"Argentina","Female","2000","UNESCO_UIS Database_Sep2007","Years","16","1"
"Argentina","Female","1999","UNESCO_UIS Database_Sep2007","Years","16","1"
"Argentina","Male","2004","UNESCO_UIS Database_Sep2007","Years","15",""
"Argentina","Male","2003","UNESCO_UIS Database_Sep2007","Years","15",""
"Argentina","Male","2002","UNESCO_UIS Database_Sep2007","Years","16",""
"Argentina","Male","2001","UNESCO_UIS Database_Sep2007","Years","15",""
"Argentina","Male","2000","UNESCO_UIS Database_Sep2007","Years","15","1"
"Argentina","Male","1999","UNESCO_UIS Database_Sep2007","Years","14","1"
"Armenia","Female","2005","UNESCO_UIS Database_Sep2007","Years","11",""
"Armenia","Female","2003","UNESCO_UIS Database_Sep2007","Years","11",""
"Armenia","Female","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Armenia","Female","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Armenia","Female","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Armenia","Male","2005","UNESCO_UIS Database_Sep2007","Years","11",""
"Armenia","Male","2003","UNESCO_UIS Database_Sep2007","Years","10",""
"Armenia","Male","2002","UNESCO_UIS Database_Sep2007","Years","10","1"
"Armenia","Male","2001","UNESCO_UIS Database_Sep2007","Years","10","1"
"Armenia","Male","2000","UNESCO_UIS Database_Sep2007","Years","10","1"
"Aruba","Female","2005","UNESCO_UIS Database_Sep2007","Years","14","1"
"Aruba","Female","2004","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Female","2003","UNESCO_UIS Database_Sep2007","Years","14","1"
"Aruba","Female","2002","UNESCO_UIS Database_Sep2007","Years","14","1"
"Aruba","Female","2001","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Female","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"Aruba","Female","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","2005","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","2004","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","2003","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","2002","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","2001","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Aruba","Male","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Australia","Female","2005","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Female","2004","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Female","2003","UNESCO_UIS Database_Sep2007","Years","21",""
"Australia","Female","2002","UNESCO_UIS Database_Sep2007","Years","21",""
"Australia","Female","2001","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Female","2000","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Female","1999","UNESCO_UIS Database_Sep2007","Years","20","1"
"Australia","Male","2005","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Male","2004","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Male","2003","UNESCO_UIS Database_Sep2007","Years","21",""
"Australia","Male","2002","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Male","2001","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Male","2000","UNESCO_UIS Database_Sep2007","Years","20",""
"Australia","Male","1999","UNESCO_UIS Database_Sep2007","Years","20","1"
"Austria","Female","2005","UNESCO_UIS Database_Sep2007","Years","16",""
"Austria","Female","2004","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Female","2003","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Female","2002","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Female","2001","UNESCO_UIS Database_Sep2007","Years","16","1"
"Austria","Female","2000","UNESCO_UIS Database_Sep2007","Years","15","1"
"Austria","Female","1999","UNESCO_UIS Database_Sep2007","Years","15","1"
"Austria","Male","2005","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Male","2004","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Male","2003","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Male","2002","UNESCO_UIS Database_Sep2007","Years","15",""
"Austria","Male","2001","UNESCO_UIS Database_Sep2007","Years","15","1"
"Austria","Male","2000","UNESCO_UIS Database_Sep2007","Years","15","1"
"Austria","Male","1999","UNESCO_UIS Database_Sep2007","Years","15","1"
"Azerbaijan","Female","2005","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Female","2004","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Female","2003","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Female","2002","UNESCO_UIS Database_Sep2007","Years","10",""
"Azerbaijan","Female","2001","UNESCO_UIS Database_Sep2007","Years","10",""
"Azerbaijan","Female","2000","UNESCO_UIS Database_Sep2007","Years","10",""
"Azerbaijan","Female","1999","UNESCO_UIS Database_Sep2007","Years","10",""
"Azerbaijan","Male","2005","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Male","2004","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Male","2003","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Male","2002","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Male","2001","UNESCO_UIS Database_Sep2007","Years","11",""
"Azerbaijan","Male","2000","UNESCO_UIS Database_Sep2007","Years","10",""
"Azerbaijan","Male","1999","UNESCO_UIS Database_Sep2007","Years","10",""
"Bahamas","Female","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Bahamas","Female","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Bahamas","Female","2003","UNESCO_UIS Database_Sep2007","Years","12","1"
"Bahamas","Female","2002","UNESCO_UIS Database_Sep2007","Years","12",""
"Bahamas","Female","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Bahamas","Female","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Bahamas","Female","1999","UNESCO_UIS Database_Sep2007","Years","11",""
"Bahamas","Male","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Bahamas","Male","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Bahamas","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Bahamas","Male","2002","UNESCO_UIS Database_Sep2007","Years","12",""
"Bahamas","Male","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Bahamas","Male","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Bahamas","Male","1999","UNESCO_UIS Database_Sep2007","Years","11",""
"Bahrain","Female","2005","UNESCO_UIS Database_Sep2007","Years","15","1"
"Bahrain","Female","2004","UNESCO_UIS Database_Sep2007","Years","15","1"
"Bahrain","Female","2003","UNESCO_UIS Database_Sep2007","Years","15","1"
"Bahrain","Female","1999","UNESCO_UIS Database_Sep2007","Years","14","1"
"Bahrain","Male","2005","UNESCO_UIS Database_Sep2007","Years","14","1"
"Bahrain","Male","2004","UNESCO_UIS Database_Sep2007","Years","14","1"
"Bahrain","Male","2003","UNESCO_UIS Database_Sep2007","Years","14","1"
"Bahrain","Male","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Bangladesh","Female","2004","UNESCO_UIS Database_Sep2007","Years","9",""
"Bangladesh","Female","2003","UNESCO_UIS Database_Sep2007","Years","9",""
"Bangladesh","Female","2002","UNESCO_UIS Database_Sep2007","Years","9",""
"Bangladesh","Female","2001","UNESCO_UIS Database_Sep2007","Years","9","1"
"Bangladesh","Female","2000","UNESCO_UIS Database_Sep2007","Years","9","1"
"Bangladesh","Female","1999","UNESCO_UIS Database_Sep2007","Years","9","1"
"Bangladesh","Male","2004","UNESCO_UIS Database_Sep2007","Years","9",""
"Bangladesh","Male","2003","UNESCO_UIS Database_Sep2007","Years","9",""
"Bangladesh","Male","2002","UNESCO_UIS Database_Sep2007","Years","9",""
"Bangladesh","Male","2001","UNESCO_UIS Database_Sep2007","Years","9","1"
"Bangladesh","Male","2000","UNESCO_UIS Database_Sep2007","Years","9","1"
"Bangladesh","Male","1999","UNESCO_UIS Database_Sep2007","Years","9","1"
"Barbados","Female","2001","UNESCO_UIS Database_Sep2007","Years","15","1"
"Barbados","Female","2000","UNESCO_UIS Database_Sep2007","Years","15","1"
"Barbados","Female","1999","UNESCO_UIS Database_Sep2007","Years","15","1"
"Barbados","Male","2001","UNESCO_UIS Database_Sep2007","Years","14","1"
"Barbados","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Barbados","Male","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Belarus","Female","2005","UNESCO_UIS Database_Sep2007","Years","15",""
"Belarus","Female","2004","UNESCO_UIS Database_Sep2007","Years","15",""
"Belarus","Female","2003","UNESCO_UIS Database_Sep2007","Years","15",""
"Belarus","Female","2002","UNESCO_UIS Database_Sep2007","Years","14",""
"Belarus","Female","2001","UNESCO_UIS Database_Sep2007","Years","14","1"
"Belarus","Female","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"Belarus","Female","1999","UNESCO_UIS Database_Sep2007","Years","14","1"
"Belarus","Male","2005","UNESCO_UIS Database_Sep2007","Years","14",""
"Belarus","Male","2004","UNESCO_UIS Database_Sep2007","Years","14",""
"Belarus","Male","2003","UNESCO_UIS Database_Sep2007","Years","14",""
"Belarus","Male","2002","UNESCO_UIS Database_Sep2007","Years","14",""
"Belarus","Male","2001","UNESCO_UIS Database_Sep2007","Years","14","1"
"Belarus","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Belarus","Male","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Belgium","Female","2005","UNESCO_UIS Database_Sep2007","Years","16","1"
"Belgium","Female","2004","UNESCO_UIS Database_Sep2007","Years","16","1"
"Belgium","Female","2003","UNESCO_UIS Database_Sep2007","Years","20",""
"Belgium","Female","2002","UNESCO_UIS Database_Sep2007","Years","19","1"
"Belgium","Female","2001","UNESCO_UIS Database_Sep2007","Years","19","1"
"Belgium","Female","2000","UNESCO_UIS Database_Sep2007","Years","19","1"
"Belgium","Female","1999","UNESCO_UIS Database_Sep2007","Years","18","1"
"Belgium","Male","2005","UNESCO_UIS Database_Sep2007","Years","16","1"
"Belgium","Male","2004","UNESCO_UIS Database_Sep2007","Years","16","1"
"Belgium","Male","2003","UNESCO_UIS Database_Sep2007","Years","18",""
"Belgium","Male","2002","UNESCO_UIS Database_Sep2007","Years","18","1"
"Belgium","Male","2001","UNESCO_UIS Database_Sep2007","Years","18","1"
"Belgium","Male","2000","UNESCO_UIS Database_Sep2007","Years","17","1"
"Belgium","Male","1999","UNESCO_UIS Database_Sep2007","Years","17","1"
"Belize","Female","2004","UNESCO_UIS Database_Sep2007","Years","13","1"
"Belize","Female","2003","UNESCO_UIS Database_Sep2007","Years","13","1"
"Belize","Male","2004","UNESCO_UIS Database_Sep2007","Years","13","1"
"Belize","Male","2003","UNESCO_UIS Database_Sep2007","Years","12","1"
"Benin","Female","2001","UNESCO_UIS Database_Sep2007","Years","6","1"
"Benin","Female","2000","UNESCO_UIS Database_Sep2007","Years","5","1"
"Benin","Female","1999","UNESCO_UIS Database_Sep2007","Years","5","1"
"Benin","Male","2001","UNESCO_UIS Database_Sep2007","Years","9","1"
"Benin","Male","2000","UNESCO_UIS Database_Sep2007","Years","8","1"
"Benin","Male","1999","UNESCO_UIS Database_Sep2007","Years","8","1"
"Bermuda","Female","2002","UNESCO_UIS Database_Sep2007","Years","16","1"
"Bermuda","Female","2001","UNESCO_UIS Database_Sep2007","Years","16","1"
"Bermuda","Male","2002","UNESCO_UIS Database_Sep2007","Years","15","1"
"Bermuda","Male","2001","UNESCO_UIS Database_Sep2007","Years","15","1"
"Botswana","Female","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Female","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Female","2002","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Female","2001","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Female","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Botswana","Female","1999","UNESCO_UIS Database_Sep2007","Years","11","1"
"Botswana","Male","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Male","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Male","2002","UNESCO_UIS Database_Sep2007","Years","12","1"
"Botswana","Male","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Botswana","Male","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Botswana","Male","1999","UNESCO_UIS Database_Sep2007","Years","11","1"
"Brazil","Female","2004","UNESCO_UIS Database_Sep2007","Years","15",""
"Brazil","Female","2003","UNESCO_UIS Database_Sep2007","Years","14",""
"Brazil","Female","2002","UNESCO_UIS Database_Sep2007","Years","15",""
"Brazil","Female","2001","UNESCO_UIS Database_Sep2007","Years","15",""
"Brazil","Female","2000","UNESCO_UIS Database_Sep2007","Years","15","1"
"Brazil","Female","1999","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brazil","Male","2004","UNESCO_UIS Database_Sep2007","Years","14",""
"Brazil","Male","2003","UNESCO_UIS Database_Sep2007","Years","14",""
"Brazil","Male","2002","UNESCO_UIS Database_Sep2007","Years","14",""
"Brazil","Male","2001","UNESCO_UIS Database_Sep2007","Years","14",""
"Brazil","Male","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brazil","Male","1999","UNESCO_UIS Database_Sep2007","Years","14","1"
"British Virgin Islands","Female","2005","UNESCO_UIS Database_Sep2007","Years","19","1"
"British Virgin Islands","Female","2004","UNESCO_UIS Database_Sep2007","Years","18","1"
"British Virgin Islands","Female","2003","UNESCO_UIS Database_Sep2007","Years","17","1"
"British Virgin Islands","Female","2002","UNESCO_UIS Database_Sep2007","Years","16","1"
"British Virgin Islands","Female","2001","UNESCO_UIS Database_Sep2007","Years","16","1"
"British Virgin Islands","Female","2000","UNESCO_UIS Database_Sep2007","Years","17","1"
"British Virgin Islands","Female","1999","UNESCO_UIS Database_Sep2007","Years","17","1"
"British Virgin Islands","Male","2005","UNESCO_UIS Database_Sep2007","Years","15","1"
"British Virgin Islands","Male","2004","UNESCO_UIS Database_Sep2007","Years","15","1"
"British Virgin Islands","Male","2003","UNESCO_UIS Database_Sep2007","Years","14","1"
"British Virgin Islands","Male","2002","UNESCO_UIS Database_Sep2007","Years","14","1"
"British Virgin Islands","Male","2001","UNESCO_UIS Database_Sep2007","Years","14","1"
"British Virgin Islands","Male","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"British Virgin Islands","Male","1999","UNESCO_UIS Database_Sep2007","Years","15","1"
"Brunei","Female","2005","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Female","2004","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Female","2003","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Female","2002","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Female","2001","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Female","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Female","1999","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Male","2005","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Male","2004","UNESCO_UIS Database_Sep2007","Years","14","1"
"Brunei","Male","2003","UNESCO_UIS Database_Sep2007","Years","13","1"
"Brunei","Male","2002","UNESCO_UIS Database_Sep2007","Years","13","1"
"Brunei","Male","2001","UNESCO_UIS Database_Sep2007","Years","13","1"
"Brunei","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Brunei","Male","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Bulgaria","Female","2005","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Female","2004","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Female","2003","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Female","2002","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Female","2001","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Female","2000","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Female","1999","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","2005","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","2004","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","2003","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","2002","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","2001","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","2000","UNESCO_UIS Database_Sep2007","Years","13",""
"Bulgaria","Male","1999","UNESCO_UIS Database_Sep2007","Years","13",""
"Burkina Faso","Female","2005","UNESCO_UIS Database_Sep2007","Years","4","1"
"Burkina Faso","Female","2004","UNESCO_UIS Database_Sep2007","Years","4","1"
"Burkina Faso","Female","2003","UNESCO_UIS Database_Sep2007","Years","3","1"
"Burkina Faso","Female","2002","UNESCO_UIS Database_Sep2007","Years","3","1"
"Burkina Faso","Female","2001","UNESCO_UIS Database_Sep2007","Years","3","1"
"Burkina Faso","Female","2000","UNESCO_UIS Database_Sep2007","Years","3",""
"Burkina Faso","Female","1999","UNESCO_UIS Database_Sep2007","Years","3","1"
"Burkina Faso","Male","2005","UNESCO_UIS Database_Sep2007","Years","5","1"
"Burkina Faso","Male","2004","UNESCO_UIS Database_Sep2007","Years","5","1"
"Burkina Faso","Male","2003","UNESCO_UIS Database_Sep2007","Years","4","1"
"Burkina Faso","Male","2002","UNESCO_UIS Database_Sep2007","Years","4","1"
"Burkina Faso","Male","2001","UNESCO_UIS Database_Sep2007","Years","4","1"
"Burkina Faso","Male","2000","UNESCO_UIS Database_Sep2007","Years","4",""
"Burkina Faso","Male","1999","UNESCO_UIS Database_Sep2007","Years","4","1"
"Burundi","Female","2005","UNESCO_UIS Database_Sep2007","Years","6","1"
"Burundi","Female","2004","UNESCO_UIS Database_Sep2007","Years","5","1"
"Burundi","Female","2003","UNESCO_UIS Database_Sep2007","Years","5","1"
"Burundi","Male","2005","UNESCO_UIS Database_Sep2007","Years","7","1"
"Burundi","Male","2004","UNESCO_UIS Database_Sep2007","Years","7","1"
"Burundi","Male","2003","UNESCO_UIS Database_Sep2007","Years","6","1"
"Cambodia","Female","2004","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cambodia","Female","2003","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cambodia","Female","2002","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cambodia","Female","2001","UNESCO_UIS Database_Sep2007","Years","7","1"
"Cambodia","Female","2000","UNESCO_UIS Database_Sep2007","Years","7","1"
"Cambodia","Male","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cambodia","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cambodia","Male","2002","UNESCO_UIS Database_Sep2007","Years","10",""
"Cambodia","Male","2001","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cambodia","Male","2000","UNESCO_UIS Database_Sep2007","Years","8","1"
"Cameroon","Female","2005","UNESCO_UIS Database_Sep2007","Years","10","1"
"Cameroon","Female","2004","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cameroon","Female","2003","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cameroon","Female","2002","UNESCO_UIS Database_Sep2007","Years","9","1"
"Cameroon","Male","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Cameroon","Male","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Cameroon","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cameroon","Male","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Canada","Female","2004","UNESCO_UIS Database_Sep2007","Years","17","1"
"Canada","Female","2002","UNESCO_UIS Database_Sep2007","Years","17","1"
"Canada","Female","2000","UNESCO_UIS Database_Sep2007","Years","16","1"
"Canada","Male","2004","UNESCO_UIS Database_Sep2007","Years","17","1"
"Canada","Male","2002","UNESCO_UIS Database_Sep2007","Years","16","1"
"Canada","Male","2000","UNESCO_UIS Database_Sep2007","Years","16","1"
"Cape Verde","Female","2005","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Female","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Female","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Female","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Female","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Male","2005","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Male","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Male","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cape Verde","Male","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Cayman Islands","Female","2001","UNESCO_UIS Database_Sep2007","Years","13","1"
"Cayman Islands","Female","2000","UNESCO_UIS Database_Sep2007","Years","14","1"
"Cayman Islands","Male","2001","UNESCO_UIS Database_Sep2007","Years","12","1"
"Cayman Islands","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chad","Female","2005","UNESCO_UIS Database_Sep2007","Years","4","1"
"Chad","Female","2004","UNESCO_UIS Database_Sep2007","Years","4","1"
"Chad","Female","2003","UNESCO_UIS Database_Sep2007","Years","4","1"
"Chad","Female","2001","UNESCO_UIS Database_Sep2007","Years","4","1"
"Chad","Female","2000","UNESCO_UIS Database_Sep2007","Years","3","1"
"Chad","Male","2005","UNESCO_UIS Database_Sep2007","Years","8","1"
"Chad","Male","2004","UNESCO_UIS Database_Sep2007","Years","8","1"
"Chad","Male","2003","UNESCO_UIS Database_Sep2007","Years","8","1"
"Chad","Male","2001","UNESCO_UIS Database_Sep2007","Years","7","1"
"Chad","Male","2000","UNESCO_UIS Database_Sep2007","Years","7","1"
"Chile","Female","2005","UNESCO_UIS Database_Sep2007","Years","14","1"
"Chile","Female","2004","UNESCO_UIS Database_Sep2007","Years","14","1"
"Chile","Female","2003","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chile","Female","2002","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chile","Female","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chile","Female","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chile","Male","2005","UNESCO_UIS Database_Sep2007","Years","14","1"
"Chile","Male","2004","UNESCO_UIS Database_Sep2007","Years","14","1"
"Chile","Male","2003","UNESCO_UIS Database_Sep2007","Years","14","1"
"Chile","Male","2002","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chile","Male","2000","UNESCO_UIS Database_Sep2007","Years","13","1"
"Chile","Male","1999","UNESCO_UIS Database_Sep2007","Years","13","1"
"China","Female","2005","UNESCO_UIS Database_Sep2007","Years","11","1"
"China","Female","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"China","Female","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"China","Male","2005","UNESCO_UIS Database_Sep2007","Years","11","1"
"China","Male","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"China","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Female","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Colombia","Female","2004","UNESCO_UIS Database_Sep2007","Years","12","1"
"Colombia","Female","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Female","2002","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Female","2001","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Female","2000","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Female","1999","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Male","2005","UNESCO_UIS Database_Sep2007","Years","12","1"
"Colombia","Male","2004","UNESCO_UIS Database_Sep2007","Years","11","1"
"Colombia","Male","2003","UNESCO_UIS Database_Sep2007","Years","11","1"
